run,algorithm,dataset,r2_test,r2_train
3,gaussian_wfn,friction_stat_one-hot,0.33750612,0.47498095
3,gaussian_wfn,nasa_battery_1_10min,0.48207575,0.6051194
3,gaussian_wfn,nasa_battery_2_20min,-0.14955664,-7.331371e-05
3,gaussian_wfn,nikuradse_1,-18.776709,0.95053077
3,gaussian_wfn,nikuradse_2,0.16608512,0.44711137
3,gaussian_wfn_bfn,chemical_1_tower,0.50009286,0.4561336
3,gaussian_wfn_bfn,chemical_2_competition,-0.0274502,0.14097875
3,gaussian_wfn_bfn,flow_stress_phip0.1,0.8415814,0.8545089
3,gaussian_wfn_bfn,friction_dyn_one-hot,-1.0341897,0.6210413
3,gaussian_wfn_bfn,friction_stat_one-hot,0.33750612,0.47498095
3,gaussian_wfn_bfn,nasa_battery_1_10min,0.48207575,0.6051194
3,gaussian_wfn_bfn,nasa_battery_2_20min,-0.14955664,-7.331371e-05
3,gaussian_wfn_bfn,nikuradse_1,-18.776709,0.95053077
3,gaussian_wfn_bfn,nikuradse_2,0.16608512,0.44711137
3,gaussian_wfn_bin,chemical_1_tower,0.50009286,0.4561336
3,gaussian_wfn_bin,chemical_2_competition,-0.0274502,0.14097875
3,gaussian_wfn_bin,flow_stress_phip0.1,0.8415814,0.8545089
3,gaussian_wfn_bin,friction_dyn_one-hot,-1.0341897,0.6210413
3,gaussian_wfn_bin,friction_stat_one-hot,0.33750612,0.47498095
3,gaussian_wfn_bin,nasa_battery_1_10min,0.48207575,0.6051194
3,gaussian_wfn_bin,nasa_battery_2_20min,-0.14955664,-7.331371e-05
3,gaussian_wfn_bin,nikuradse_1,-18.776709,0.95053077
3,gaussian_wfn_bin,nikuradse_2,0.16608512,0.44711137
3,gaussian_win,chemical_1_tower,0.57276475,0.6235144
3,gaussian_win,chemical_2_competition,-0.01823199,0.30966312
3,gaussian_win,flow_stress_phip0.1,0.4592048,0.61945045
3,gaussian_win,friction_dyn_one-hot,-0.02805185,0.36629516
3,gaussian_win,friction_stat_one-hot,-0.471627,0.454391
3,gaussian_win,nasa_battery_1_10min,0.7183486,0.91259015
3,gaussian_win,nasa_battery_2_20min,0.5446061,0.49310815
3,gaussian_win,nikuradse_1,0.8523613,0.9641896
3,gaussian_win,nikuradse_2,0.3453948,0.29152578
3,gaussian_win_bfn,chemical_1_tower,0.57276475,0.6235144
3,gaussian_win_bfn,chemical_2_competition,-0.01823199,0.30966312
3,gaussian_win_bfn,flow_stress_phip0.1,0.4592048,0.61945045
3,gaussian_win_bfn,friction_dyn_one-hot,-0.02805185,0.36629516
3,gaussian_win_bfn,friction_stat_one-hot,-0.471627,0.454391
3,gaussian_win_bfn,nasa_battery_1_10min,0.7183486,0.91259015
3,gaussian_win_bfn,nasa_battery_2_20min,0.5446061,0.49310815
3,gaussian_win_bfn,nikuradse_1,0.8523613,0.9641896
3,gaussian_win_bfn,nikuradse_2,0.3453948,0.29152578
3,gaussian_win_bin,chemical_1_tower,0.57276475,0.6235144
3,gaussian_win_bin,chemical_2_competition,-0.01823199,0.30966312
3,gaussian_win_bin,flow_stress_phip0.1,0.4592048,0.61945045
3,gaussian_win_bin,friction_dyn_one-hot,-0.02805185,0.36629516
3,gaussian_win_bin,friction_stat_one-hot,-0.471627,0.454391
3,gaussian_win_bin,nasa_battery_1_10min,0.7183486,0.91259015
3,gaussian_win_bin,nasa_battery_2_20min,0.5446061,0.49310815
3,gaussian_win_bin,nikuradse_1,0.8523613,0.9641896
3,gaussian_win_bin,nikuradse_2,0.3453948,0.29152578
4,adam_wfn,chemical_1_tower,0.6968709,0.6736322
4,adam_wfn,chemical_2_competition,0.47002298,0.5870255
4,adam_wfn,flow_stress_phip0.1,0.9524163,0.95870733
4,adam_wfn,friction_dyn_one-hot,0.0301798,0.39150202
4,adam_wfn,friction_stat_one-hot,-0.14049447,0.41514075
4,adam_wfn,nasa_battery_1_10min,0.9703045,0.9744508
4,adam_wfn,nasa_battery_2_20min,0.92558104,0.9487798
4,adam_wfn,nikuradse_1,0.8418145,0.96110135
4,adam_wfn,nikuradse_2,0.9435158,0.9293907
4,adam_wfn_bfn,chemical_1_tower,0.6968709,0.6736322
4,adam_wfn_bfn,chemical_2_competition,0.47002298,0.5870255
4,adam_wfn_bfn,flow_stress_phip0.1,0.9524163,0.95870733
4,adam_wfn_bfn,friction_dyn_one-hot,0.0301798,0.39150202
4,adam_wfn_bfn,friction_stat_one-hot,-0.14049447,0.41514075
4,adam_wfn_bfn,nasa_battery_1_10min,0.9703045,0.9744508
4,adam_wfn_bfn,nasa_battery_2_20min,0.92558104,0.9487798
4,adam_wfn_bfn,nikuradse_1,0.8418145,0.96110135
4,adam_wfn_bfn,nikuradse_2,0.9435158,0.9293907
4,adam_wfn_bin,chemical_1_tower,0.6968709,0.6736322
4,adam_wfn_bin,chemical_2_competition,0.47002298,0.5870255
4,adam_wfn_bin,flow_stress_phip0.1,0.9524163,0.95870733
4,adam_wfn_bin,friction_dyn_one-hot,0.0301798,0.39150202
4,adam_wfn_bin,friction_stat_one-hot,-0.14049447,0.41514075
4,adam_wfn_bin,nasa_battery_1_10min,0.9703045,0.9744508
4,adam_wfn_bin,nasa_battery_2_20min,0.92558104,0.9487798
4,adam_wfn_bin,nikuradse_1,0.8418145,0.96110135
4,adam_wfn_bin,nikuradse_2,0.9435158,0.9293907
4,adam_win,chemical_1_tower,0.7741678,0.7693839
4,adam_win,chemical_2_competition,0.01836169,0.42331737
4,adam_win,flow_stress_phip0.1,0.67494917,0.78052634
4,adam_win,friction_dyn_one-hot,0.6879739,0.8137194
4,adam_win,friction_stat_one-hot,-0.077317,0.513004
4,adam_win,nasa_battery_1_10min,0.84209216,0.96145576
4,adam_win,nasa_battery_2_20min,0.57617986,0.6687118
4,adam_win,nikuradse_1,0.84873736,0.9562597
4,adam_win,nikuradse_2,0.25155997,0.14914191
4,adam_win_bfn,chemical_1_tower,0.7741678,0.7693839
4,adam_win_bfn,chemical_2_competition,0.01836169,0.42331737
4,adam_win_bfn,flow_stress_phip0.1,0.67494917,0.78052634
4,adam_win_bfn,friction_dyn_one-hot,0.6879739,0.8137194
4,adam_win_bfn,friction_stat_one-hot,-0.077317,0.513004
4,adam_win_bfn,nasa_battery_1_10min,0.84209216,0.96145576
4,adam_win_bfn,nasa_battery_2_20min,0.57617986,0.6687118
4,adam_win_bfn,nikuradse_1,0.84873736,0.9562597
4,adam_win_bfn,nikuradse_2,0.25155997,0.14914191
4,adam_win_bin,chemical_1_tower,0.7741678,0.7693839
4,adam_win_bin,chemical_2_competition,0.01836169,0.42331737
4,adam_win_bin,flow_stress_phip0.1,0.67494917,0.78052634
4,adam_win_bin,friction_dyn_one-hot,0.6879739,0.8137194
4,adam_win_bin,friction_stat_one-hot,-0.077317,0.513004
4,adam_win_bin,nasa_battery_1_10min,0.84209216,0.96145576
4,adam_win_bin,nasa_battery_2_20min,0.57617986,0.6687118
4,adam_win_bin,nikuradse_1,0.84873736,0.9562597
4,adam_win_bin,nikuradse_2,0.25155997,0.14914191
4,gaussian_no,chemical_1_tower,0.59922206,0.53375614
4,gaussian_no,chemical_2_competition,0.04469246,0.33023876
4,gaussian_no,flow_stress_phip0.1,0.9740391,0.9747744
4,gaussian_no,friction_dyn_one-hot,0.02550507,0.01688224
4,gaussian_no,friction_stat_one-hot,0.1278581,0.076877415
4,gaussian_no,nasa_battery_1_10min,0.944649,0.97591424
4,gaussian_no,nasa_battery_2_20min,0.84059733,0.84859586
4,gaussian_no,nikuradse_1,-4.066845,0.962714
4,gaussian_no,nikuradse_2,0.84169173,0.85650337
4,gaussian_wfn,chemical_1_tower,0.5382555,0.45649135
4,gaussian_wfn,chemical_2_competition,0.0227921,0.1444341
4,gaussian_wfn,flow_stress_phip0.1,0.96275645,0.9657331
4,gaussian_wfn,friction_dyn_one-hot,-0.00528121,-2.3841858e-06
4,gaussian_wfn,friction_stat_one-hot,0.06173557,0.59784985
4,gaussian_wfn,nasa_battery_1_10min,0.9680372,0.80422544
4,gaussian_wfn,nasa_battery_2_20min,0.8257265,0.77569985
4,gaussian_wfn,nikuradse_1,0.62909824,0.85898703
4,gaussian_wfn,nikuradse_2,0.690727,0.6359654
4,gaussian_wfn_bfn,chemical_1_tower,0.5382555,0.45649135
4,gaussian_wfn_bfn,chemical_2_competition,0.0227921,0.1444341
4,gaussian_wfn_bfn,flow_stress_phip0.1,0.96275645,0.9657331
4,gaussian_wfn_bfn,friction_dyn_one-hot,-0.00528121,-2.3841858e-06
4,gaussian_wfn_bfn,friction_stat_one-hot,0.06173557,0.59784985
4,gaussian_wfn_bfn,nasa_battery_1_10min,0.9680372,0.80422544
4,gaussian_wfn_bfn,nasa_battery_2_20min,0.8257265,0.77569985
4,gaussian_wfn_bfn,nikuradse_1,0.62909824,0.85898703
4,gaussian_wfn_bfn,nikuradse_2,0.690727,0.6359654
4,gaussian_wfn_bin,chemical_1_tower,0.5382555,0.45649135
4,gaussian_wfn_bin,chemical_2_competition,0.0227921,0.1444341
4,gaussian_wfn_bin,flow_stress_phip0.1,0.96275645,0.9657331
4,gaussian_wfn_bin,friction_dyn_one-hot,-0.00528121,-2.3841858e-06
4,gaussian_wfn_bin,friction_stat_one-hot,0.06173557,0.59784985
4,gaussian_wfn_bin,nasa_battery_1_10min,0.9680372,0.80422544
4,gaussian_wfn_bin,nasa_battery_2_20min,0.8257265,0.77569985
4,gaussian_wfn_bin,nikuradse_1,0.62909824,0.85898703
4,gaussian_wfn_bin,nikuradse_2,0.690727,0.6359654
4,gaussian_win,chemical_1_tower,0.56606495,0.526891
4,gaussian_win,chemical_2_competition,0.03736204,0.07872015
4,gaussian_win,flow_stress_phip0.1,0.9047276,0.907372
4,gaussian_win,friction_dyn_one-hot,-0.01412225,0.36201417
4,gaussian_win,friction_stat_one-hot,-0.07416427,0.49498874
4,gaussian_win,nasa_battery_1_10min,0.9123459,0.9586914
4,gaussian_win,nasa_battery_2_20min,0.6705148,0.69070077
4,gaussian_win,nikuradse_1,0.79352677,0.9627192
4,gaussian_win,nikuradse_2,0.7814284,0.83343565
4,gaussian_win_bfn,chemical_1_tower,0.56606495,0.526891
4,gaussian_win_bfn,chemical_2_competition,0.03736204,0.07872015
4,gaussian_win_bfn,flow_stress_phip0.1,0.9047276,0.907372
4,gaussian_win_bfn,friction_dyn_one-hot,-0.01412225,0.36201417
4,gaussian_win_bfn,friction_stat_one-hot,-0.07416427,0.49498874
4,gaussian_win_bfn,nasa_battery_1_10min,0.9123459,0.9586914
4,gaussian_win_bfn,nasa_battery_2_20min,0.6705148,0.69070077
4,gaussian_win_bfn,nikuradse_1,0.79352677,0.9627192
4,gaussian_win_bfn,nikuradse_2,0.7814284,0.83343565
4,gaussian_win_bin,chemical_1_tower,0.56606495,0.526891
4,gaussian_win_bin,chemical_2_competition,0.03736204,0.07872015
4,gaussian_win_bin,flow_stress_phip0.1,0.9047276,0.907372
4,gaussian_win_bin,friction_dyn_one-hot,-0.01412225,0.36201417
4,gaussian_win_bin,friction_stat_one-hot,-0.07416427,0.49498874
4,gaussian_win_bin,nasa_battery_1_10min,0.9123459,0.9586914
4,gaussian_win_bin,nasa_battery_2_20min,0.6705148,0.69070077
4,gaussian_win_bin,nikuradse_1,0.79352677,0.9627192
4,gaussian_win_bin,nikuradse_2,0.7814284,0.83343565
5,adam_wfn,chemical_1_tower,0.7499085,0.78558373
5,adam_wfn,chemical_2_competition,0.2629363,0.5757295
5,adam_wfn,flow_stress_phip0.1,0.9780621,0.9808868
5,adam_wfn,friction_dyn_one-hot,0.73166645,0.84634423
5,adam_wfn,friction_stat_one-hot,0.58976,0.73370886
5,adam_wfn,nasa_battery_1_10min,0.9292878,0.98304886
5,adam_wfn,nasa_battery_2_20min,0.82231957,0.844356
5,adam_wfn,nikuradse_1,-0.05514646,0.35927367
5,adam_wfn,nikuradse_2,0.67888266,0.5717978
5,adam_wfn_bfn,chemical_1_tower,0.7499085,0.78558373
5,adam_wfn_bfn,chemical_2_competition,0.2629363,0.5757295
5,adam_wfn_bfn,flow_stress_phip0.1,0.9780621,0.9808868
5,adam_wfn_bfn,friction_dyn_one-hot,0.73166645,0.84634423
5,adam_wfn_bfn,friction_stat_one-hot,0.58976,0.73370886
5,adam_wfn_bfn,nasa_battery_1_10min,0.9292878,0.98304886
5,adam_wfn_bfn,nasa_battery_2_20min,0.82231957,0.844356
5,adam_wfn_bfn,nikuradse_1,-0.05514646,0.35927367
5,adam_wfn_bfn,nikuradse_2,0.67888266,0.5717978
5,adam_wfn_bin,chemical_1_tower,0.7499085,0.78558373
5,adam_wfn_bin,chemical_2_competition,0.2629363,0.5757295
5,adam_wfn_bin,flow_stress_phip0.1,0.9780621,0.9808868
5,adam_wfn_bin,friction_dyn_one-hot,0.73166645,0.84634423
5,adam_wfn_bin,friction_stat_one-hot,0.58976,0.73370886
5,adam_wfn_bin,nasa_battery_1_10min,0.9292878,0.98304886
5,adam_wfn_bin,nasa_battery_2_20min,0.82231957,0.844356
5,adam_wfn_bin,nikuradse_1,-0.05514646,0.35927367
5,adam_wfn_bin,nikuradse_2,0.67888266,0.5717978
5,adam_win,chemical_1_tower,0.77771306,0.79473317
5,adam_win,chemical_2_competition,0.40835732,0.5083802
5,adam_win,flow_stress_phip0.1,0.9902153,0.9933078
5,adam_win,friction_dyn_one-hot,-0.01135874,0.4962238
5,adam_win,friction_stat_one-hot,0.02349055,0.48363405
5,adam_win,nasa_battery_1_10min,0.87646574,0.98576105
5,adam_win,nasa_battery_2_20min,0.77058226,0.73747635
5,adam_win,nikuradse_1,0.8020148,0.9127346
5,adam_win,nikuradse_2,0.49808383,0.4301347
5,adam_win_bfn,chemical_1_tower,0.77771306,0.79473317
5,adam_win_bfn,chemical_2_competition,0.40835732,0.5083802
5,adam_win_bfn,flow_stress_phip0.1,0.9902153,0.9933078
5,adam_win_bfn,friction_dyn_one-hot,-0.01135874,0.4962238
5,adam_win_bfn,friction_stat_one-hot,0.02349055,0.48363405
5,adam_win_bfn,nasa_battery_1_10min,0.87646574,0.98576105
5,adam_win_bfn,nasa_battery_2_20min,0.77058226,0.73747635
5,adam_win_bfn,nikuradse_1,0.8020148,0.9127346
5,adam_win_bfn,nikuradse_2,0.49808383,0.4301347
5,adam_win_bin,chemical_1_tower,0.77771306,0.79473317
5,adam_win_bin,chemical_2_competition,0.40835732,0.5083802
5,adam_win_bin,flow_stress_phip0.1,0.9902153,0.9933078
5,adam_win_bin,friction_dyn_one-hot,-0.01135874,0.4962238
5,adam_win_bin,friction_stat_one-hot,0.02349055,0.48363405
5,adam_win_bin,nasa_battery_1_10min,0.87646574,0.98576105
5,adam_win_bin,nasa_battery_2_20min,0.77058226,0.73747635
5,adam_win_bin,nikuradse_1,0.8020148,0.9127346
5,adam_win_bin,nikuradse_2,0.49808383,0.4301347
5,gaussian_no,chemical_1_tower,0.58418536,0.5528424
5,gaussian_no,chemical_2_competition,0.01363224,0.051819086
5,gaussian_no,flow_stress_phip0.1,0.87587976,0.91549146
5,gaussian_no,friction_dyn_one-hot,0.15601778,0.54808784
5,gaussian_no,friction_stat_one-hot,0.3007915,0.3753389
5,gaussian_no,nasa_battery_1_10min,0.9797003,0.97723657
5,gaussian_no,nasa_battery_2_20min,0.9747601,0.968995
5,gaussian_no,nikuradse_1,0.83954203,0.9633493
5,gaussian_no,nikuradse_2,0.8885776,0.868161
5,gaussian_wfn,chemical_1_tower,0.45590532,0.4351701
5,gaussian_wfn,chemical_2_competition,0.03369021,0.40250206
5,gaussian_wfn,flow_stress_phip0.1,0.71302116,0.7317176
5,gaussian_wfn,friction_dyn_one-hot,-0.3027736,0.4024182
5,gaussian_wfn,friction_stat_one-hot,-0.00292265,-2.3841858e-07
5,gaussian_wfn,nasa_battery_1_10min,0.83965075,0.959836
5,gaussian_wfn,nasa_battery_2_20min,0.8916282,0.8194921
5,gaussian_wfn,nikuradse_1,0.86508703,0.96549654
5,gaussian_wfn,nikuradse_2,0.26645684,0.2605909
5,gaussian_wfn_bfn,chemical_1_tower,0.45590532,0.4351701
5,gaussian_wfn_bfn,chemical_2_competition,0.03369021,0.40250206
5,gaussian_wfn_bfn,flow_stress_phip0.1,0.71302116,0.7317176
5,gaussian_wfn_bfn,friction_dyn_one-hot,-0.3027736,0.4024182
5,gaussian_wfn_bfn,friction_stat_one-hot,-0.00292265,-2.3841858e-07
5,gaussian_wfn_bfn,nasa_battery_1_10min,0.83965075,0.959836
5,gaussian_wfn_bfn,nasa_battery_2_20min,0.8916282,0.8194921
5,gaussian_wfn_bfn,nikuradse_1,0.86508703,0.96549654
5,gaussian_wfn_bfn,nikuradse_2,0.26645684,0.2605909
5,gaussian_wfn_bin,chemical_1_tower,0.45590532,0.4351701
5,gaussian_wfn_bin,chemical_2_competition,0.03369021,0.40250206
5,gaussian_wfn_bin,flow_stress_phip0.1,0.71302116,0.7317176
5,gaussian_wfn_bin,friction_dyn_one-hot,-0.3027736,0.4024182
5,gaussian_wfn_bin,friction_stat_one-hot,-0.00292265,-2.3841858e-07
5,gaussian_wfn_bin,nasa_battery_1_10min,0.83965075,0.959836
5,gaussian_wfn_bin,nasa_battery_2_20min,0.8916282,0.8194921
5,gaussian_wfn_bin,nikuradse_1,0.86508703,0.96549654
5,gaussian_wfn_bin,nikuradse_2,0.26645684,0.2605909
5,gaussian_win,chemical_1_tower,0.64008653,0.5753666
5,gaussian_win,chemical_2_competition,-0.00837767,0.05881059
5,gaussian_win,flow_stress_phip0.1,0.5277591,0.50427103
5,gaussian_win,friction_dyn_one-hot,0.03488296,0.3514986
5,gaussian_win,friction_stat_one-hot,-0.34836566,0.37414014
5,gaussian_win,nasa_battery_1_10min,0.35921365,0.7396381
5,gaussian_win,nasa_battery_2_20min,0.8254416,0.7806065
5,gaussian_win,nikuradse_1,0.7320417,0.9529223
5,gaussian_win,nikuradse_2,0.36876124,0.3903514
5,gaussian_win_bfn,chemical_1_tower,0.64008653,0.5753666
5,gaussian_win_bfn,chemical_2_competition,-0.00837767,0.05881059
5,gaussian_win_bfn,flow_stress_phip0.1,0.5277591,0.50427103
5,gaussian_win_bfn,friction_dyn_one-hot,0.03488296,0.3514986
5,gaussian_win_bfn,friction_stat_one-hot,-0.34836566,0.37414014
5,gaussian_win_bfn,nasa_battery_1_10min,0.35921365,0.7396381
5,gaussian_win_bfn,nasa_battery_2_20min,0.8254416,0.7806065
5,gaussian_win_bfn,nikuradse_1,0.7320417,0.9529223
5,gaussian_win_bfn,nikuradse_2,0.36876124,0.3903514
5,gaussian_win_bin,chemical_1_tower,0.64008653,0.5753666
5,gaussian_win_bin,chemical_2_competition,-0.00837767,0.05881059
5,gaussian_win_bin,flow_stress_phip0.1,0.5277591,0.50427103
5,gaussian_win_bin,friction_dyn_one-hot,0.03488296,0.3514986
5,gaussian_win_bin,friction_stat_one-hot,-0.34836566,0.37414014
5,gaussian_win_bin,nasa_battery_1_10min,0.35921365,0.7396381
5,gaussian_win_bin,nasa_battery_2_20min,0.8254416,0.7806065
5,gaussian_win_bin,nikuradse_1,0.7320417,0.9529223
5,gaussian_win_bin,nikuradse_2,0.36876124,0.3903514
6,adam_wfn,chemical_1_tower,0.7022729,0.6771333
6,adam_wfn,chemical_2_competition,0.04687339,0.35567474
6,adam_wfn,flow_stress_phip0.1,0.9641921,0.96433866
6,adam_wfn,friction_dyn_one-hot,0.62121093,0.7050935
6,adam_wfn,friction_stat_one-hot,0.11099035,0.16405368
6,adam_wfn,nasa_battery_1_10min,0.55482674,0.9103634
6,adam_wfn,nasa_battery_2_20min,0.7847104,0.7489021
6,adam_wfn,nikuradse_1,-0.32171333,0.95899904
6,adam_wfn,nikuradse_2,0.7086726,0.7116978
6,adam_wfn_bfn,chemical_1_tower,0.7022729,0.6771333
6,adam_wfn_bfn,chemical_2_competition,0.04687339,0.35567474
6,adam_wfn_bfn,flow_stress_phip0.1,0.9641921,0.96433866
6,adam_wfn_bfn,friction_dyn_one-hot,0.62121093,0.7050935
6,adam_wfn_bfn,friction_stat_one-hot,0.11099035,0.16405368
6,adam_wfn_bfn,nasa_battery_1_10min,0.55482674,0.9103634
6,adam_wfn_bfn,nasa_battery_2_20min,0.7847104,0.7489021
6,adam_wfn_bfn,nikuradse_1,-0.32171333,0.95899904
6,adam_wfn_bfn,nikuradse_2,0.7086726,0.7116978
6,adam_wfn_bin,chemical_1_tower,0.7022729,0.6771333
6,adam_wfn_bin,chemical_2_competition,0.04687339,0.35567474
6,adam_wfn_bin,flow_stress_phip0.1,0.9641921,0.96433866
6,adam_wfn_bin,friction_dyn_one-hot,0.62121093,0.7050935
6,adam_wfn_bin,friction_stat_one-hot,0.11099035,0.16405368
6,adam_wfn_bin,nasa_battery_1_10min,0.55482674,0.9103634
6,adam_wfn_bin,nasa_battery_2_20min,0.7847104,0.7489021
6,adam_wfn_bin,nikuradse_1,-0.32171333,0.95899904
6,adam_wfn_bin,nikuradse_2,0.7086726,0.7116978
6,adam_win,chemical_1_tower,0.6544578,0.6055082
6,adam_win,chemical_2_competition,0.02237868,0.4233994
6,adam_win,flow_stress_phip0.1,0.43287253,0.33841842
6,adam_win,friction_dyn_one-hot,0.76963395,0.85632753
6,adam_win,friction_stat_one-hot,0.3183347,0.42291737
6,adam_win,nasa_battery_1_10min,0.92919517,0.9849846
6,adam_win,nasa_battery_2_20min,0.9672067,0.9630617
6,adam_win,nikuradse_1,0.8523758,0.96430373
6,adam_win,nikuradse_2,0.69304794,0.6116015
6,adam_win_bfn,chemical_1_tower,0.6544578,0.6055082
6,adam_win_bfn,chemical_2_competition,0.02237868,0.4233994
6,adam_win_bfn,flow_stress_phip0.1,0.43287253,0.33841842
6,adam_win_bfn,friction_dyn_one-hot,0.76963395,0.85632753
6,adam_win_bfn,friction_stat_one-hot,0.3183347,0.42291737
6,adam_win_bfn,nasa_battery_1_10min,0.92919517,0.9849846
6,adam_win_bfn,nasa_battery_2_20min,0.9672067,0.9630617
6,adam_win_bfn,nikuradse_1,0.8523758,0.96430373
6,adam_win_bfn,nikuradse_2,0.69304794,0.6116015
6,adam_win_bin,chemical_1_tower,0.6544578,0.6055082
6,adam_win_bin,chemical_2_competition,0.02237868,0.4233994
6,adam_win_bin,flow_stress_phip0.1,0.43287253,0.33841842
6,adam_win_bin,friction_dyn_one-hot,0.76963395,0.85632753
6,adam_win_bin,friction_stat_one-hot,0.3183347,0.42291737
6,adam_win_bin,nasa_battery_1_10min,0.92919517,0.9849846
6,adam_win_bin,nasa_battery_2_20min,0.9672067,0.9630617
6,adam_win_bin,nikuradse_1,0.8523758,0.96430373
6,adam_win_bin,nikuradse_2,0.69304794,0.6116015
6,gaussian_no,chemical_1_tower,0.56567526,0.5362184
6,gaussian_no,chemical_2_competition,0.02227509,0.055844963
6,gaussian_no,flow_stress_phip0.1,0.9864422,0.98806137
6,gaussian_no,friction_dyn_one-hot,-0.15226543,0.40394437
6,gaussian_no,friction_stat_one-hot,0.10540557,0.43041927
6,gaussian_no,nasa_battery_1_10min,0.9077282,0.9852633
6,gaussian_no,nasa_battery_2_20min,0.9435059,0.9256326
6,gaussian_no,nikuradse_1,0.75574726,0.95971906
6,gaussian_no,nikuradse_2,0.7078295,0.60597587
6,gaussian_wfn,chemical_1_tower,0.58484846,0.5346173
6,gaussian_wfn,chemical_2_competition,0.02403098,0.05712861
6,gaussian_wfn,flow_stress_phip0.1,0.24438381,0.19378567
6,gaussian_wfn,friction_dyn_one-hot,0.36037916,0.6569506
6,gaussian_wfn,friction_stat_one-hot,-0.9549475,0.016716003
6,gaussian_wfn,nasa_battery_1_10min,0.97085613,0.97778714
6,gaussian_wfn,nasa_battery_2_20min,0.8131522,0.66050637
6,gaussian_wfn,nikuradse_1,0.8576479,0.9653195
6,gaussian_wfn,nikuradse_2,0.7052682,0.7192636
6,gaussian_wfn_bfn,chemical_1_tower,0.58484846,0.5346173
6,gaussian_wfn_bfn,chemical_2_competition,0.02403098,0.05712861
6,gaussian_wfn_bfn,flow_stress_phip0.1,0.24438381,0.19378567
6,gaussian_wfn_bfn,friction_dyn_one-hot,0.36037916,0.6569506
6,gaussian_wfn_bfn,friction_stat_one-hot,-0.9549475,0.016716003
6,gaussian_wfn_bfn,nasa_battery_1_10min,0.97085613,0.97778714
6,gaussian_wfn_bfn,nasa_battery_2_20min,0.8131522,0.66050637
6,gaussian_wfn_bfn,nikuradse_1,0.8576479,0.9653195
6,gaussian_wfn_bfn,nikuradse_2,0.7052682,0.7192636
6,gaussian_wfn_bin,chemical_1_tower,0.58484846,0.5346173
6,gaussian_wfn_bin,chemical_2_competition,0.02403098,0.05712861
6,gaussian_wfn_bin,flow_stress_phip0.1,0.24438381,0.19378567
6,gaussian_wfn_bin,friction_dyn_one-hot,0.36037916,0.6569506
6,gaussian_wfn_bin,friction_stat_one-hot,-0.9549475,0.016716003
6,gaussian_wfn_bin,nasa_battery_1_10min,0.97085613,0.97778714
6,gaussian_wfn_bin,nasa_battery_2_20min,0.8131522,0.66050637
6,gaussian_wfn_bin,nikuradse_1,0.8576479,0.9653195
6,gaussian_wfn_bin,nikuradse_2,0.7052682,0.7192636
6,gaussian_win,chemical_1_tower,0.51625717,0.5500355
6,gaussian_win,chemical_2_competition,0.00658476,0.0721643
6,gaussian_win,flow_stress_phip0.1,0.6385249,0.6009489
6,gaussian_win,friction_dyn_one-hot,-0.10349631,0.4869038
6,gaussian_win,friction_stat_one-hot,0.12839752,0.07537663
6,gaussian_win,nasa_battery_1_10min,0.74890697,0.9136425
6,gaussian_win,nasa_battery_2_20min,0.7732435,0.71489394
6,gaussian_win,nikuradse_1,0.13343996,0.9522601
6,gaussian_win,nikuradse_2,0.5706288,0.3902257
6,gaussian_win_bfn,chemical_1_tower,0.51625717,0.5500355
6,gaussian_win_bfn,chemical_2_competition,0.00658476,0.0721643
6,gaussian_win_bfn,flow_stress_phip0.1,0.6385249,0.6009489
6,gaussian_win_bfn,friction_dyn_one-hot,-0.10349631,0.4869038
6,gaussian_win_bfn,friction_stat_one-hot,0.12839752,0.07537663
6,gaussian_win_bfn,nasa_battery_1_10min,0.74890697,0.9136425
6,gaussian_win_bfn,nasa_battery_2_20min,0.7732435,0.71489394
6,gaussian_win_bfn,nikuradse_1,0.13343996,0.9522601
6,gaussian_win_bfn,nikuradse_2,0.5706288,0.3902257
6,gaussian_win_bin,chemical_1_tower,0.51625717,0.5500355
6,gaussian_win_bin,chemical_2_competition,0.00658476,0.0721643
