iteration,best_fitness,best_cumulative_reward,cumulative_reward_of_best,beta,evaluation_time
1288,561.96106,561.96106,561.96106,0.9999999999999999,6.477342720001616
1289,851.76605,851.76605,851.76605,0.9999999999999999,6.487740530999872
1290,871.78516,871.78516,871.78516,0.9999999999999999,6.529292610000994
1291,796.2496,796.2496,796.2496,0.9999999999999999,6.4995924750000995
1292,629.6591,629.6591,629.6591,0.9999999999999999,6.488387397999759
1293,557.73834,557.73834,557.73834,0.9999999999999999,6.509530535997328
1294,575.34454,575.34454,575.34454,0.9999999999999999,6.49713609399987
1295,811.2582,811.2582,811.2582,0.9999999999999999,6.513952353001514
1296,725.40375,725.40375,725.40375,0.9999999999999999,6.478858960999787
1297,659.7375,659.7375,659.7375,0.9999999999999999,6.489905580001505
1298,670.3351,670.3351,670.3351,0.9999999999999999,6.478786966999905
1299,612.4687,612.4687,612.4687,0.9999999999999999,6.504824601001019
1300,613.50024,613.50024,613.50024,0.9999999999999999,6.5061372890013445
1301,728.7421,728.7421,728.7421,0.9999999999999999,6.477512977002334
1302,649.7358,649.7358,649.7358,0.9999999999999999,6.5076964879990555
1303,601.375,601.375,601.375,0.9999999999999999,6.494448905999889
